CID,SMILES,solubility_mean,solubility
16190336,CCOC(=O)C1(CCN(CC1)C(=O)CN2C=NN=N2)CC3=CC(=CC=C3)F,31.2,moderate
16190397,CC1=CC=CN2C1=NC(=C2CNCCSC)C(=O)N3CCOCC3,46.1,moderate
16190619,CN(C1CCOCC1)C(=O)CC2C(=O)NCCN2CC3=CC=C(C=C3)F,54.5,moderate
16191813,CCOC(=O)C1(CCN(CC1)C(=O)C2=C(C=CS2)C)CCOC,50.9,moderate
2927147,CC1=C(C(=CC=C1)N2CC(CC2=O)C(=O)O)C,35,moderate
683987,C1=CC=C(C(=C1)OC2=CC(=NC(=N2)N)Cl)F,15.6,moderate
9585523,C/C(=N\NC(=O)C1=CC=C(C=C1)N2CCCC2=O)/C3=CC=NC=C3,45.9,moderate
826227,CCNC1=NC(=NC(=N1)N(C#N)C(C)C)NCC,37.4,moderate
3230336,CCOCCCNC(=O)C1CCCN1C(=O)NC2=CC=CC=C2[N+](=O)[O-],54.7,moderate
1158975,CCOC1=NC(=NC(=N1)N2CCOCC2)NC3=CC=C(C=C3)OC,4.8,low
2191479,C1CCN(C1)C(=O)C(=O)NCC2=CC=CO2,33.3,moderate
2141772,CC1=CC=C(C=C1)OCCCN2C3=C(C=C(C=C3)C)C(=O)C2=O,0.7,low
752781,COC1=CC=C(C=C1)C2=CC(=NO2)C(=O)OC,9.7,low
16192855,CCC1=CC2=C(N=CN=C2S1)NC3CCCC3.Cl,30.8,moderate
972946,CC1=CC(=O)N(C(=S)N1)CC2=CC=C(C=C2)OC,20.2,moderate
16192856,CCC1CCCCN1C(=O)CNCC2CCCO2.Cl,27.4,moderate
3144351,CC1=CC=C(C=C1)OCC(CN2C(=CC(=N2)C)C)O,39.1,moderate
16192886,CCC1=NN(C(=C1C)N)C.Cl,26.3,moderate
3152164,CC1=NN2C(=NC1=O)NNC2(C)C(C)(C)C,33.5,moderate
1158973,COC1=CC=C(C=C1)NC2=NC(=NC(=N2)OC)N3CCOCC3,21.8,moderate
3424085,CCC1C(=O)N(C2=CC=CC=C2S1)CC(=O)NC(C)CC,46,moderate
16193722,CC1=NC=CN1CCC(=O)NC2=CC=C(C=C2)Cl,39.6,moderate
16193893,COCCCNS(=O)(=O)C1=CC2=C(C=C1)NC(=O)N2,42.8,moderate
5015294,CC1=CC=C(C=C1)CNC(=O)C2=CC(=NN2C3=CC=CC=C3)C,42.9,moderate
16194125,C1=CC2=CC(=NN2C=C1)C(=O)NCCC3=CC=C(C=C3)Cl,2.7,low
16194256,CC1=CC=CC=C1NC2=C(N=C3N2C=CC=N3)C4=CC=CC=C4,8.1,low
1503097,C1=CC(=CN=C1)NC(=O)CCCN2C=C(C=N2)[N+](=O)[O-],36.1,moderate
16194510,CC1=NOC(=C1Cl)C(=O)NC2=CC(=CC=C2)O,28.9,moderate
683426,CCOC(=O)N1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)C,38,moderate
3230422,C1C2=C(C(NC(=O)N2)C3=CC=C(C=C3)OC(F)(F)F)C(=O)O1,47.1,moderate
1560709,CCCOC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CC=N2,50.5,moderate
3113497,C1=CC=C(C=C1)CS(=O)(=O)NNC(=O)C2=CC=C(C=C2)[N+](=O)[O-],8.9,low
2118127,C1=CC=C(C(=C1)C(F)(F)F)N2C=C(C(=N2)C(=O)O)O,40.8,moderate
2616475,CC1=CC(=C(C=C1)SCN2C(=O)C3=CC=CC=C3N=N2)C,1.2,low
2545956,CCC1=C(C=C(S1)C(=O)NCC2=CC=CC=C2)C,28.7,moderate
2438769,CNC1=NC(=C(S1)C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC,1.8,low
4636896,CC1CC1C(=O)NN2C(=NC3=CC=CC=C3C2=O)C,30.6,moderate
2135555,CC1=C(SC=C1)/C=C(\C#N)/C(=O)NCCCN2CCOCC2,45.7,moderate
2425814,CC1=C(C=C(C=C1)Cl)NC(=O)CN2C(=O)C=C(N=C2C(C)C)C,40.4,moderate
2423878,CC1=CC=CC=C1N2C(=CC(=N2)C3=CN=CC=C3)C(=O)NN,38.8,moderate
2330514,CCC1=C(C(=CC(=C1)SC#N)C)N,25.6,moderate
711394,COC(=O)C1=CC(=C(C=C1)C(=O)OC)NC(=O)/C=C/C(=O)O,46.1,moderate
2322159,C1CCC(=NCC1)NS(=O)(=O)C2=CC=C(C=C2)F,40.5,moderate
2099233,CC1=C(SC=C1)C(=O)OCC(=O)NCCCC2=CC=CC=C2,6.2,low
603962,C1=CC=C(C=C1)P(C2=CC=CC=N2)C3=CC=CC=N3,39.6,moderate
4877774,C1=CC(=CN=C1)C2=CSC(=N2)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-],3.2,low
4879358,C1CN(CCN1C2=CC=CC=N2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,0.9,low
721692,COC1=CC=CC(=C1)N=NC2=C(NC(=S)NC2=O)O,7,low
2517516,CC(C)COC1=CC=C(C=C1)C(=O)N2C(=O)C3=C(C2=O)C=C(C=C3)N,1.8,low
3449698,CCCC(C)N1C2=C(C(SCC(=O)N2)C3=CC=CC=C3)C(=O)N1,11.7,moderate
1382235,CC1=CC(=CC=C1)N(CC2=CC3=CC=CC=C3NC2=O)C(=O)C4=CC=CS4,0.4,low
11900573,C1[C@@H]2C=C[C@H]1[C@H]3[C@@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)NC5=NC=CS5,6.1,low
9582673,CC1=NNC(=O)N=C1N/N=C/C2=CC(=C(C=C2)OC)OC,8.6,low
717993,C1=CC(=C(C=C1Cl)CSC2=NNC(=O)NC2=O)Cl,28.1,moderate
9582576,C1CC(CC=C1)/C=N/NC(=O)CNC2=NNC(=O)NC2=O,27.9,moderate
948186,CCOC1=C(C2=C(COC(C2)(C)C)C(=N1)CC(C)C)C#N,2.4,low
939662,CCOC(=O)CN1C2=CC=CC=C2C(=C1O)N=NC(=O)OC,18.6,moderate
135802831,CC1=CC2=C(C=C1)N=C(NC2=O)NC3=NC(=CC(=N3)C4=CC=CC=C4)C.C1COCCO1,0.6,low
219150,C1=CC=C(C=C1)C2=NNC(=O)C3=CC=CC=C32,4.4,low
16682293,CCC1=CC=C(C=C1)NC(=O)N[C@@H](C(C)CC)C(=O)O,41.8,moderate
135469017,C1=CC=C(C=C1)/C=C/C2=C(NC=N2)[N+](=O)[O-],1.8,low
135537198,CC(C)N=C1NN=C(C(S1)CC(=O)O)C2=CC=CS2,41.7,moderate
2453571,CC1=C(SC2=C1C(=O)NC(=N2)CC(=O)NN)C,37.4,moderate
135601230,CC1=CC(=NN1C2=NN=CN2/N=C/C3=CC(=C(C(=C3)OC)O)[N+](=O)[O-])C,43.2,moderate
1970728,CC1=CC(=C(C=C1C)O)C2=NNC(=C2)C(=O)NC3=CN=CC=C3,0.2,low
6884052,C1=CC(=CC(=C1)C(=O)O)C2=CC=C(O2)/C=N/NC(=O)CC3=CC=C(C=C3)Br,43.8,moderate
6905637,CC1=CC(=C(C=C1)C)S(=O)(=O)N/N=C/C2=CC=C(C=C2)NC(=O)C,4.3,low
677607,CC1=CC=C(C=C1)S(=O)(=O)NC(=S)C2=CC=CC=C2,43.7,moderate
3288555,CCC(C)(C(=O)NC1CCCC1)NC(=O)C2=CC=CC=N2,43.4,moderate
3663590,C1CCCC(CC1)N2CC(CC2=O)C(=O)NCC3=CC=CC=C3,47.2,moderate
899020,C1=CC=C(C=C1)CNC2=NNC(=S)N2C(=O)C3=CC=C(C=C3)Cl,1,low
4349001,CCC1=CC=CC=C1NC(=S)N(CC2=CC=CS2)C3CCCC3,13.9,moderate
828537,C1=CC=C(C=C1)C2=NN(C(=N2)N)C(=O)C3=CC=CO3,1.1,low
6870794,C1OC2=C(O1)C=C(C=C2)/C=N/NC(=O)CCC3=CNC4=CC=CC=C43,0.2,low
931177,CN1C2=CC=CC=C2N=C1C3=CC=CS3,30.4,moderate
3387571,CC(C1=CN=CC=C1)N(CCN(C)C)C(=S)NC2=CC(=CC=C2)OC,53.8,moderate
2973603,CC1CCCC(C1C)NC(=S)NC2=CC=C(C=C2)C(=O)C,9.7,low
1263105,CCN(CC)C1=CC=C(C=C1)C(=S)NC2CCCCC2,2,low
2966834,CC1=NC(=CC=C1)NC(=O)C2=CC(=C(C=C2)N3CCOCC3)[N+](=O)[O-],38.1,moderate
2059966,CC1=CC=C(C=C1)C(=O)C2=CC3=C(C=C2[N+](=O)[O-])OCCO3,8,low
2227372,CC1=CC(=NO1)NC(=O)CSCC2=CC=C(C=C2)[N+](=O)[O-],24.6,moderate
715438,CC(C)N(CC1=CC=CC=C1)C(=S)NC2=CN=CC=C2,42.8,moderate
1243032,COC1=CC(=CC(=C1)C(=O)NC2=CC=C(C=C2)CN3CCCCC3)OC,49.2,moderate
717784,C1=CC(=CN=C1)NC(=S)NC2=C(C=C(C=C2)F)Cl,42.3,moderate
16189788,C1CN(CCN1CC2=NC(=NO2)CC3=CC=CC=C3)C(=O)C4=CC=CO4,37.7,moderate
821304,C1CCC2=C(C1)C(=CS2)C(=O)NC3=CC=CC=C3O,2.2,low
704820,CC(C)C(=O)NC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=O)O2,16.7,moderate
9592980,C1=CC=C(C=C1)/C=N/NC2=NC3=CC=CC=C3N2,3.8,low
854799,CC1=CC(=CC=C1)OCC2=NNC(=S)N2CC3=CC=CC=C3,6.9,low
823638,C1=CC=C2C=C(C=CC2=C1)OCC(=O)NC3=CC=NC=C3,6.1,low
903491,C1=CC=C(C(=C1)OCC2=CC=C(O2)C(=O)NC3=NC=CS3)Cl,0.9,low
1504527,CC1=NC2=CC=CC=C2C(=C1)CNC(=O)C3=CC(=C(C=C3)OC)OC,39.6,moderate
4988112,C1=CC=C(C(=C1)CSCCC(=O)NCC2=CC=CS2)Cl,32.4,moderate
698255,C1=CC(=CC=C1CC(=O)NC2=CC=C(C=C2)Cl)[N+](=O)[O-],4.5,low
225470,C1=CC(=CC=C1C(=O)NC2=NC=CS2)N,32.9,moderate
4281203,CC1=CC=C(C=C1)CNC(=O)CSCC2=CC=CC=C2F,43.1,moderate
3328957,C1N(CSC(=S)N1CC2=CC=CC=C2)CC3=CN=CC=C3,38.9,moderate
16194207,CN1C2=NC=NC(=C2C=N1)NNC(=O)C3CCCCC3,25.2,moderate
4128245,C1C=CCC2C1C(=O)N(C2=O)C3=CC=CC(=C3)C(=O)NCCC4=CC=CC=C4,47.2,moderate
4189088,CC(C)(C)C1=CN=NN1C2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)OC,2.2,low
4283361,COC1=CC=CC=C1NC(=S)N2CCN3C=CC=C3C2C4=CN=CC=C4,42.2,moderate
7205638,CC1=CC=C(C=C1)N2C3=NC=NC(=C3C=N2)NNC(=O)C4=CC=CS4,0.7,low
4246039,CC1=CC(=C(C=C1)NC(=S)N(CC2=CC=CC=C2)CC3=CC=CS3)C,0.8,low
16194280,CC1=CC=C(C=C1)CN(CC2=CC=CO2)C(=S)NCC(=O)NC3CC3,47.2,moderate
4131957,CC1=CC=CC=C1OC2=NC=NC(=C2[N+](=O)[O-])N,9.8,low
7162435,C1=CC=NC(=C1)C2=NN=C(C=C2)SCC3=CN=CC=C3,37,moderate
3341993,CCOC(=O)C1=C(N(C(=NC(=O)C2=CC=C(C=C2)OC(C)C)S1)C)C,0.4,low
2151930,CC1=CC(=CC=C1)NC(=O)COC2=CC=CC3=C2CCN(C3=O)C,41.9,moderate
5236434,COC1=CC2=C(C=C1)C3=NC4=C(C=NN4C=C3CC2)C#N,0.5,low
5168984,C1CCN(C1)C(C2=CC=CC=C2)C(=O)NC3=NC=CS3,43.1,moderate
2766018,C1CCC(CC1)C(=O)C2=CNC(=C2)C(=O)NCC3CCCO3,45.7,moderate
1482373,COC1=C(C=C2C=CNC(=O)CC2=C1)OC,32.9,moderate
1485740,CCN1C(=NNC1=S)C2CCN(CC2)CC3=CC=CC=C3,33.6,moderate
3838379,CC1=CC=C(N1C2=NC=C(C=C2)C#N)C,26.6,moderate
5846784,CN(C)/C=N/C1=NC=C(S1)C(=O)C2=CC=C(C=C2)C3=CC=CC=C3,1.1,low
3498695,CCOC(=O)C1CCN(CC1)C2=CC(=C(C=C2)[N+](=O)[O-])C(=O)C,48.1,moderate
9607486,CCOC(=O)C1=CN=C(S1)/N=C/N(C)C,29.6,moderate
846581,CC1=CC(=CC=C1)C2=NNC(=S)N2C,25.5,moderate
1473044,CC(=O)NC1=NC(=CS1)CCN2C(=O)C3=CC=CC=C3C2=O,47.3,moderate
9582306,CC1=NN=C(N1N)N/N=C/C2=CC=C(C=C2)[N+](=O)[O-],19.6,moderate
5053814,CC1CC(CN(C1)C2=CC(=C(C3=NON=C23)[N+](=O)[O-])N(C)CCO)C,52.1,moderate
4150830,C1=CC(=CN=C1)N2C(=O)C3=C(C=C(C=C3)Cl)NC2=S,10.8,moderate
9579796,C1OC2=C(O1)C=C(C=C2)/C=N/OC(=O)C3=CC=C(C=C3)[N+](=O)[O-],0.9,low
9684263,CC1=C(C(=NO1)C)/C=N/NC2=NC3=CC=CC=C3C=C2,0.7,low
2539690,CC(=O)C1=CC(=C(C=C1)OC)COC(=O)C2=C(N=CC=C2)SC,0.7,low
4017755,CC1=NC(=C(C=C1)OCC(=O)NCC2=CC=CO2)[N+](=O)[O-],37.3,moderate
786574,C1=CC=C2C(=C1)NC(=N2)NC(=O)C3=CC=C(O3)Br,15.5,moderate
6299193,CC1CC2=CC=CC=C2N1C(=O)/C=C/C3=CC(=CC=C3)F,6.2,low
9562807,C1COCCN1/N=C/C2=C3C=CC=CN3C(=N2)C4=CC=CC=C4,40.5,moderate
3628825,CC1=CC(=C(C=C1NC(=O)CN2C(=O)CN(C2=O)C)OC)[N+](=O)[O-],50.4,moderate
2568387,C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)NCC3=CC=NC=C3,45.3,moderate
2461526,CC1=NC(=C2C(=CSC2=N1)C3=CC=CS3)N4CCCCC4,2.3,low
6904232,C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C(=O)N/N=C/C4=CC=NC=C4,1.8,low
3914317,CC1=NC2=CC=CC=C2C(=C1)C(=O)NCC3COC4=CC=CC=C4O3,9.3,low
4663110,CC1=NC2=C(S1)C=C(C=C2)NC(=O)COC3=CC=C(C=C3)OC,15.8,moderate
4238229,C1CN(CCN1C2=C(C=C(C=C2)[N+](=O)[O-])C#N)C3=CC=CC=C3O,2.4,low
2563474,COC1=CC(=C(C=C1)C(=O)OCC(=O)NC(=O)NC2CCCC2)O,4.1,low
2556334,CCOC1=CC=C(C=C1)C2=NC3=C(C(=CS3)C4=CC=CS4)C(=O)N2,0.4,low
576955,CC1=CC=C(C=C1)C(=O)NC2=NC=CS2,16.5,moderate
2529980,CN(C1=CC=CC=C1)S(=O)(=O)C2=CN=C(C=C2)Cl,40.1,moderate
2517552,CC(C)[C@@H](C(=O)O)NC(=O)/C=C/C1=CC=C(C=C1)OC,41.6,moderate
723168,C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=CS3,45.2,moderate
243064,CC1C(C(=O)NC(=O)N1CC2=CC=CC=C2)Br,41.4,moderate
2103199,CCCCNC(=O)NC1=NC2=C(S1)C=C(C=C2)CC,0.7,low
2085595,CC1=CC(=NO1)NC(=O)CSC2=NN=C(O2)C3=CC=C(C=C3)OC,2.9,low
2405728,CCOC(=O)C1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C,51.1,moderate
960419,C1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CC(=CC=C3)[N+](=O)[O-],0.7,low
3797644,C1CCN(C(=O)C(C1)Cl)C(=O)C2=CC=C(C=C2)Cl,6.9,low
2985758,CCN(CC(=O)NC1CC1)S(=O)(=O)C2=CC=CC=C2,42.4,moderate
2977276,CC1=CC(=CC=C1)OC(C)C(=O)NC2=NC=CS2,37.9,moderate
6463885,COC(=O)C1=CC(=C(C=C1)N2CCOCC2)NC(=O)C3=CC=CO3,2.8,low
19059861,CC1=C(C=C(C=C1)C(=O)N2CCCCC2)S(=O)(=O)N3CCCC3,50.5,moderate
18079669,CC1=CC2=C(C=C1C)OC=C2CC(=O)NNC(=O)C3=CC=CC=C3,1.9,low
6466839,C1=CC(=CC(=C1)NC(=O)C2=CC=C(S2)Cl)C3=NNN=N3,22.8,moderate
24816597,C1=CC(=CN=C1)C(=O)NNC(=O)CN2C=CC(=N2)C(F)(F)F,41.1,moderate
2147257,CC1=CC(=C(C=C1)S(=O)(=O)NC(=O)C2=CC=C(C=C2)F)C,46.1,moderate
24816755,CC1=CC2=C(C=C1C)OC=C2CC(=O)NC3(CCS(=O)(=O)C3)C,50.3,moderate
24816760,C1CCC(=NNC(=O)C2=CC=CC=C2N3C=CC=C3)CC1,42.2,moderate
8362990,CC1=C(OC2=C1C=C(C=C2)OC)C(=O)N3CCN(CC3)C4=NC=CC=N4,4.8,low
24686910,CC1=NC(=CC=C1)NC(=O)CNC(=O)C2=CC=CC=C2Cl,45.6,moderate
18105349,CC1=C(SC2=C1C(=O)NC(=N2)CSC(C)C(=O)N3CCOCC3)C,55.1,moderate
16554084,CC1CCC2=C(C1)C=C(S2)C(=O)NNC(=S)NCC3CCCO3,36.9,moderate
898330,CC1=C(C(=CC=C1)C(C)C)NC(=O)C2=C(ON=C2C3=CC=CC=C3)C,0.6,low
893200,CCN1C(=O)C2=C(C1=O)C=C(C=C2)C(=O)NC3=CC4=C(C=C3)OCO4,0.5,low
2987279,C1=CC=C(C=C1)C(=O)NC(=O)NC2=NC=C(C=C2)Cl,0.2,low
18129613,COC1=CC=CC=C1OCCNC(=O)CCNC(=O)C2=CC=CC=C2Cl,56.5,moderate
8019301,CCC1=CC(=C(S1)NC(=O)COC(=O)C2CCC2)C(=O)OCC,0.7,low
6871995,CCOC1=CC=C(C=C1)/C=N/NC(=O)C2=CC3=CC=CC=C3C=C2OC,0.4,low
831746,CCOC1=CC=C(C=C1)NC(=O)C2=CC=C(O2)CN3C(=CC(=N3)C)C,5.2,low
8511567,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)Cl)CCOC3=CC=CC=C3,6.7,low
24684685,CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(C=C2)OCCO3,43.5,moderate
16278080,CC1=CN=C(C=N1)C(=O)NC2CCSC3=CC=CC=C23,26.2,moderate
17527404,COC1=C(C=C(C=C1)CC(=O)NC2CCSC3=CC=CC=C23)OC,0.7,low
16391033,CC1=CN=C(C=C1)NC(=O)C2=CC3=CC=CC=C3C=C2OC,0.3,low
2225192,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NCC3=CC=CC=C3F,51.7,moderate
6465574,CCOC1=CC=C(C=C1)NC(=O)NCC2=CC=CC=N2,35.6,moderate
6464671,CCOC1=CC=C(C=C1)NC(=O)NC2=NOC=C2,36.9,moderate
25237232,CC1=CC=C(S1)C(=O)N/N=C\C2=CN=CC=C2,36.8,moderate
5805572,CC1=CC(=C(C=C1)C)S(=O)(=O)N/N=C(/C)\C2=CC=NC=C2,13.7,moderate
5340371,COC1=C(C(=C(C=C1)/C=N/NC(=O)C2CC2)OC)OC,30.4,moderate
24818684,CC1=CC=C(C=C1)NC(=O)NC2CCCC3=CC=CC=C23,0.3,low
990895,C1CN(CCN1CCOC(=O)C2=CC=CC=C2F)C3=NS(=O)(=O)C4=CC=CC=C43,57.3,moderate
6470474,C1=CC=C(C(=C1)NC(=O)NCC2=CC=CC=N2)F,36.8,moderate
9479766,CC1=CC(=C(C=C1)C)NC(=O)CN(C)C(=O)C2=CC=NC=C2,39.1,moderate
24241085,CC1=CC(=C(C=C1)C(=O)OCN2C(=O)C3=CC=CC=C3C2=O)O,0.7,low
902868,CCC1=C(SC(=C1C#N)NC(=O)C2=CC=CO2)C,17,moderate
850303,CC1=C(C=NO1)C(=O)NC2=CC3=CC=CC=C3C=C2,9.8,low
7478715,C1CN(CCN1C2=CC=CC=N2)C(=O)/C=C/C3=CC(=CC=C3)[N+](=O)[O-],3.1,low
17368574,CCOC1=C(C=C(C=C1)/C=N/NC(=O)NC23CC4CC(C2)CC(C4)C3)O,0.8,low
822394,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N3CCCC3,38.4,moderate
135735442,CC1(CCS(=O)(=O)C1)NC(=O)CCC2=NC3=CC=CC=C3C(=O)N2,49.2,moderate
1231390,COC1=CC=CC(=C1)/C=C\2/C(=O)N(C(=S)S2)CCC(=O)N3CCCCC3,0.4,low
24819865,CC1CCCCC1NC(=O)C(C)SC2=NC(=NC3=C2C(=C(S3)C)C)C,0.3,low
7950186,CC1=CN=C(C=N1)C(=O)OCC(=O)C2=CC=C(C=C2)Cl,43.6,moderate
3933621,CC1CCCC(N1C(=O)COC(=O)C2=NN(C(=O)C3=CC=CC=C32)C)C,53.6,moderate
24686893,CC1=CC=C(C=C1)CN2CC(CC2=O)C(=O)NC3=C(C=CC=N3)C,48.5,moderate
3623129,C1CCCC(=NNC(=O)C2=CC3=CC=CC=C3C=C2O)CC1,3.4,low
24856167,CC1=CC(=C(C=C1)C(=O)OCC(=O)NC(=O)CC2=CC=CC=C2)O,12,moderate
2627636,C1CC(=O)N(C1)C(=O)COC(=O)C2=CC(=CC=C2)[N+](=O)[O-],43.8,moderate
2745203,C1=CSC(=C1)C2=CC(=NO2)C(=O)NC3=CC=C(C=C3)Cl,0.3,low
2729195,C1=CC=C(C=C1)C(=O)NC(=S)NNC(=O)C2=CC=CO2,43.4,moderate
2740736,C1CN(CCC1C(=O)C2=CC=CC=C2)C(=O)C3=CC=CO3,41.6,moderate
2814505,CC1=C(C(=NO1)C)C(=O)NC2=NC3=C(S2)C=C(C=C3)Cl,2.1,low
9584329,C1=CC(=CC(=C1)C(F)(F)F)C(=O)O/N=C(/C2=NC=CN=C2)\N,2.4,low
2814342,C1=CC=C(C=C1)NC(=O)CSC2=NNC(=O)N2C3=CN=CC=C3,33.8,moderate
2741405,C1=CC(=CC(=C1)C(F)(F)F)C(=O)NNC(=O)C2=CC=CN2,42.1,moderate
2812995,C1COCCN1CCCNC(=O)C2=CC=CC=C2NC(=O)C3=C(C=C(C=C3)F)F,59.6,moderate
3838250,C1=COC(=C1)C(=O)NNC2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],11.8,moderate
2801885,C1COCCN1C(=O)CSC2=NN=C3N2C4=CC=CC=C4N=N3,34.7,moderate
2798862,CC(C)C1=C(C(=CC=C1)C(C)C)OC(=O)NC(=O)C2=C(C=CC=C2F)F,17.4,moderate
2812450,C1=CC=C(C=C1)S(=O)(=O)NC2=NC3=CC=CC=C3C=C2,42.6,moderate
2813416,CC1=C(C=CC(=N1)C(F)(F)F)C(=O)NC2=CC=CC=C2N3CCOCC3,50.8,moderate
2799364,CC1=C(C(=NO1)NC(=O)NC(=O)C2=C(C=CC=C2Cl)F)Br,8.1,low
2805433,CN(C)C1=C(C(=CC=C1)N(C)C)CNC(=O)NC(=O)C2=C(C=CC=C2F)F,0.3,low
2811299,CC(C)(C)C1=NN(C(=C1)C(=O)NCC2=CC3=C(C=C2)OCO3)C,35.4,moderate
2813010,CN(C)C1=CC=C(C=C1)C(=O)N2CCNC(=O)C2CC(=O)NC3=CC=C(C=C3)F,55.1,moderate
2813441,CCOC(=O)C1CCN(CC1)S(=O)(=O)C2=C(ON=C2C)C,26.8,moderate
2803954,C1=CC(=CN=C1)C(=O)NNS(=O)(=O)C2=CC(=C(C=C2Cl)Cl)Cl,17.8,moderate
2808314,CC1=CSC(=C1)C(=O)NCC(=O)NNC(=O)C2=CC(=CC=C2)Cl,5.8,low
2812753,CC1=C(C(=NO1)C)S(=O)(=O)N2CCC(CC2)C(=O)N,43.1,moderate
9580603,CCSC1=NC=C(C=C1)/C(=N/OC(=O)C2=CC=CS2)/N,0.3,low
2743626,CC1=C(C(=NN1C)C(=O)NNC(=O)C2=CC=CS2)Br,46.2,moderate
18293300,C1CCN(C1)C(=S)SCC(=O)NC2=CC3=C(C=C2Br)OCCO3,0.4,low
2814220,C1CCN(CC1)C2=CC=CC=C2NS(=O)(=O)C3=CC=CC=C3,4.4,low
2812996,C1COCCN1CCCNC(=O)C2=CC=CC=C2NC(=O)C3=CC=C(C=C3)F,55.4,moderate
2811531,CC1=C(SC=C1)CNS(=O)(=O)C2=CC=C(C=C2)F,30,moderate
2742869,CC1=C(C(=C(N1C)C)S(=O)(=O)N2CCOCC2)C(=O)OC,47.5,moderate
2741290,COC(=O)C1=C(C=CC(=C1)NC(=S)NC(=O)C2=CC=CC=C2)N3CCOCC3,1.8,low
16188779,C1CSCCN1CC2=C(NN=C2)C3=CC4=CC=CC=C4O3,26.9,moderate
2935378,CCC(C)NCCOC1=CC=CC=C1C2=CC=CC=C2.C(=O)(C(=O)O)O,53.9,moderate
943242,CC(C)(C)C1=NC=CC(=C1)C(=O)N2CCC3=CC=CC=C3C2,44.2,moderate
5155558,CC(C1=CC=CC=C1)NC(=O)C2=CC3=C(C(=CC=C3)OC)OC2=O,0.7,low
693639,CC1CCN(CC1)C2=C(N=C(O2)C3=CC=C(C=C3)C)C#N,0.2,low
16237745,CSC1=CC=C(C=C1)/C=N/NC(=O)C[N+]2=CC=CC=C2.[Cl-],21.4,moderate
717942,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-],42,moderate
2767614,CC1=CC=C(C=C1)CN2C(=O)C(=O)N(C2=O)CC(=O)N,41.3,moderate
3544778,C1=CC=C2C=C(C=CC2=C1)C(CNC(=O)C3=C(C=CC=C3F)F)O,41.9,moderate
2767599,C1=CC(=C(C(=C1)Cl)CN2C(=O)C(=O)N(C2=O)CC(=O)O)F,45.5,moderate
5161695,CC1=C(C(NC(=O)N1)C2=CC=CC3=CC=CC=C32)C(=O)OC(C)(C)C,0.4,low
24761156,COC1=CC=C(C=C1)C(=O)N2CCN(CC2)CCC3=CC=CC=N3.Cl,54.3,moderate
2740600,C1C(SC2=CC=CC=C2NC1=O)C3=CC=CO3,36.8,moderate
135418771,C1=CC=C(C=C1)C2=CC(=O)NC(=N2)CC3=C(C=CC=C3Cl)Cl,0.4,low
2744443,C1=C(ON=C1)C(=O)NC2=CC(=CC(=C2)Cl)Cl,8.4,low
2738663,COC1=CC(=C(C=C1)OC)S(=O)(=O)NC2CCCCNC2=O,49.3,moderate
2740828,COC1=CC2=C(C=C1)C=C(C=C2)C3=NOC=C3,0.5,low
5703613,CN1CCN(CC1)C2=CC=CC=C2/C=C/3\C4=CC=CC=C4NC3=O,47.9,moderate
1068085,COC1=CC=CC=C1N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)Cl,4,low
135502743,COCC1=CC(=O)NC(=N1)CC2=C(C=CC=C2Cl)Cl,1.7,low
2738666,C1CCNC(=O)C(C1)NS(=O)(=O)C2=CC=CC3=CC=CC=C32,47.8,moderate
2740829,COC1=CC2=C(C=C1)C=C(C=C2)C3=CC=NN3,0.3,low
5703451,COC1=CC(=CC(=C1OC)OC)/C=C/C2=NNC(=O)CC2,28.5,moderate
2745055,COC1=CN(N=C(C1=O)C(=O)OC)C2=CC(=CC=C2)Cl,44.2,moderate
2740850,C1=CC(=C(C(=C1)F)C(=O)NCCCNC(=O)C2=C(C=CC=C2F)F)F,53.1,moderate
2737312,CC1=NN=C2N1N=C(C=C2)C3=CC(=CC=C3)N(C)C(=O)C,29.2,moderate
2738145,C1CCC(CC1)(CC(=O)NCC2=CC(=CC=C2)Cl)CC(=O)O,48.6,moderate
2740740,C1CN(CCC1C(=O)C2=CC=CC=C2)C(=O)C3=C(C=CC=C3F)F,49.4,moderate
